Channel,LOB,Product,Category,Total Volume Eaches
Channel 4,LOB 1,Product 4182,Category 1,2225
Channel 4,LOB 6,Product 4182,Category 1,27600
Channel 4,LOB 1,Product 4183,Category 1,24
Channel 4,LOB 6,Product 4183,Category 1,595
Channel 4,LOB 5,Product 4183,Category 1,128
Channel 4,LOB 2,Product 1709,Category 1,122
Channel 4,LOB 1,Product 1709,Category 1,453
Channel 4,LOB 6,Product 1709,Category 1,14100
Channel 4,LOB 1,Product 4184,Category 1,26
Channel 4,LOB 6,Product 4184,Category 1,360
Channel 4,LOB 1,Product 4185,Category 1,200
Channel 4,LOB 6,Product 4185,Category 1,1452
Channel 4,LOB 1,Product 4186,Category 1,533
Channel 4,LOB 6,Product 4186,Category 1,8544
Channel 4,LOB 5,Product 4186,Category 1,177
Channel 4,LOB 1,Product 4187,Category 1,344
Channel 4,LOB 6,Product 4187,Category 1,2388
Channel 4,LOB 2,Product 4188,Category 1,3
Channel 4,LOB 1,Product 4188,Category 1,442
Channel 4,LOB 6,Product 4188,Category 1,864
Channel 4,LOB 1,Product 4189,Category 1,354
Channel 4,LOB 6,Product 4189,Category 1,1932
Channel 4,LOB 2,Product 1717,Category 3,48
Channel 4,LOB 1,Product 1717,Category 3,4108
Channel 4,LOB 6,Product 1717,Category 3,5517
Channel 4,LOB 5,Product 1717,Category 3,17639
Channel 4,LOB 2,Product 4190,Category 1,1
Channel 4,LOB 1,Product 4190,Category 1,29
Channel 4,LOB 2,Product 4191,Category 1,7
Channel 4,LOB 1,Product 4191,Category 1,150
Channel 4,LOB 6,Product 4191,Category 1,1740
Channel 4,LOB 1,Product 1730,Category 1,149
Channel 4,LOB 2,Product 1731,Category 1,132
Channel 4,LOB 1,Product 1731,Category 1,913
Channel 4,LOB 6,Product 1731,Category 1,6768
Channel 4,LOB 5,Product 1731,Category 1,852
Channel 4,LOB 1,Product 1732,Category 1,306
Channel 4,LOB 6,Product 1732,Category 1,6000
Channel 4,LOB 2,Product 1733,Category 2,10240
Channel 4,LOB 1,Product 1733,Category 2,358
Channel 4,LOB 6,Product 1733,Category 2,3324
Channel 4,LOB 5,Product 1733,Category 2,660
Channel 4,LOB 2,Product 1734,Category 2,7624
Channel 4,LOB 1,Product 1734,Category 2,536
Channel 4,LOB 6,Product 1734,Category 2,11909
Channel 4,LOB 5,Product 1734,Category 2,2184
Channel 4,LOB 6,Product 1735,Category 2,32
Channel 4,LOB 2,Product 1736,Category 2,1
Channel 4,LOB 1,Product 1736,Category 2,390
Channel 4,LOB 6,Product 1736,Category 2,3384
Channel 4,LOB 5,Product 1736,Category 2,2128
Channel 4,LOB 2,Product 1737,Category 3,24
Channel 4,LOB 1,Product 1737,Category 3,113
Channel 4,LOB 6,Product 1737,Category 3,240
Channel 4,LOB 2,Product 1738,Category 3,9240
Channel 4,LOB 1,Product 1738,Category 3,9960
Channel 4,LOB 6,Product 1738,Category 3,39960
Channel 4,LOB 5,Product 1738,Category 3,81264
Channel 4,LOB 2,Product 1739,Category 3,3456
Channel 4,LOB 1,Product 1739,Category 3,10425
Channel 4,LOB 6,Product 1739,Category 3,44160
Channel 4,LOB 5,Product 1739,Category 3,81840
Channel 4,LOB 6,Product 4192,Category 3,2640
Channel 4,LOB 2,Product 1740,Category 3,348
Channel 4,LOB 1,Product 1740,Category 3,938
Channel 4,LOB 5,Product 1740,Category 3,5808
Channel 4,LOB 2,Product 1741,Category 3,64
Channel 4,LOB 5,Product 1741,Category 3,11
Channel 4,LOB 2,Product 1742,Category 3,1970
Channel 4,LOB 5,Product 1742,Category 3,237
Channel 4,LOB 1,Product 1744,Category 1,33
Channel 4,LOB 1,Product 1745,Category 1,28
Channel 4,LOB 6,Product 1745,Category 1,84
Channel 4,LOB 1,Product 1746,Category 1,3
Channel 4,LOB 1,Product 1747,Category 1,2
Channel 4,LOB 1,Product 1748,Category 1,93
Channel 4,LOB 6,Product 1748,Category 1,540
Channel 4,LOB 1,Product 1749,Category 1,15
Channel 4,LOB 1,Product 1750,Category 1,74
Channel 4,LOB 6,Product 1750,Category 1,120
Channel 4,LOB 5,Product 1750,Category 1,96
Channel 4,LOB 2,Product 1751,Category 1,1
Channel 4,LOB 1,Product 1751,Category 1,50
Channel 4,LOB 1,Product 1752,Category 1,43
Channel 4,LOB 1,Product 1753,Category 1,53
Channel 4,LOB 5,Product 1753,Category 1,12
Channel 4,LOB 1,Product 1754,Category 1,12
Channel 4,LOB 6,Product 1754,Category 1,696
Channel 4,LOB 5,Product 1754,Category 1,12
Channel 4,LOB 1,Product 1755,Category 1,47
Channel 4,LOB 6,Product 1755,Category 1,240
Channel 4,LOB 5,Product 1755,Category 1,12
Channel 4,LOB 1,Product 1758,Category 1,98
Channel 4,LOB 6,Product 1758,Category 1,48
Channel 4,LOB 5,Product 1758,Category 1,360
Channel 4,LOB 1,Product 1759,Category 1,91
Channel 4,LOB 6,Product 1759,Category 1,488
Channel 4,LOB 5,Product 1759,Category 1,60
Channel 4,LOB 1,Product 3440,Category 1,236
Channel 4,LOB 2,Product 1760,Category 1,982
Channel 4,LOB 1,Product 1760,Category 1,196
Channel 4,LOB 6,Product 1760,Category 1,40680
Channel 4,LOB 5,Product 1760,Category 1,360
Channel 4,LOB 2,Product 1761,Category 1,5
Channel 4,LOB 1,Product 1761,Category 1,519
Channel 4,LOB 6,Product 1761,Category 1,16188
Channel 4,LOB 5,Product 1761,Category 1,7979
Channel 4,LOB 1,Product 1763,Category 1,1
Channel 4,LOB 2,Product 1764,Category 2,49
Channel 4,LOB 1,Product 1764,Category 2,46
Channel 4,LOB 5,Product 1764,Category 2,192
Channel 4,LOB 2,Product 1765,Category 2,134
Channel 4,LOB 1,Product 1765,Category 2,59
Channel 4,LOB 5,Product 1765,Category 2,36
Channel 4,LOB 2,Product 1766,Category 2,40
Channel 4,LOB 1,Product 1766,Category 2,78
Channel 4,LOB 5,Product 1766,Category 2,12
Channel 4,LOB 1,Product 1767,Category 2,15
Channel 4,LOB 1,Product 1768,Category 2,249
Channel 4,LOB 6,Product 1768,Category 2,330
Channel 4,LOB 5,Product 1768,Category 2,1416
Channel 4,LOB 1,Product 1771,Category 2,110
Channel 4,LOB 1,Product 1773,Category 2,3
Channel 4,LOB 2,Product 1774,Category 2,8
Channel 4,LOB 1,Product 1774,Category 2,39
Channel 4,LOB 6,Product 1774,Category 2,36
Channel 4,LOB 5,Product 1774,Category 2,180
Channel 4,LOB 5,Product 1775,Category 2,60
Channel 4,LOB 2,Product 1777,Category 2,14
Channel 4,LOB 1,Product 1777,Category 2,19
Channel 4,LOB 6,Product 1777,Category 2,276
Channel 4,LOB 5,Product 1777,Category 2,24
Channel 4,LOB 2,Product 1778,Category 2,17
Channel 4,LOB 1,Product 1778,Category 2,10
Channel 4,LOB 6,Product 1778,Category 2,408
Channel 4,LOB 2,Product 3455,Category 4,1
Channel 4,LOB 1,Product 3455,Category 4,2
Channel 4,LOB 2,Product 1781,Category 4,97
Channel 4,LOB 1,Product 1781,Category 4,75
Channel 4,LOB 6,Product 1781,Category 4,120
Channel 4,LOB 5,Product 1781,Category 4,12
Channel 4,LOB 2,Product 1785,Category 4,21
Channel 4,LOB 1,Product 1785,Category 4,22
Channel 4,LOB 6,Product 1785,Category 4,78
Channel 4,LOB 1,Product 1789,Category 1,50
Channel 4,LOB 5,Product 1789,Category 1,121
Channel 4,LOB 2,Product 1790,Category 1,1
Channel 4,LOB 1,Product 1790,Category 1,37
Channel 4,LOB 5,Product 1790,Category 1,157
Channel 4,LOB 2,Product 1793,Category 1,6
Channel 4,LOB 1,Product 1793,Category 1,21
Channel 4,LOB 5,Product 1793,Category 1,145
Channel 4,LOB 2,Product 1794,Category 1,1
Channel 4,LOB 1,Product 1794,Category 1,30
Channel 4,LOB 5,Product 1794,Category 1,157
Channel 4,LOB 1,Product 1797,Category 1,72
Channel 4,LOB 1,Product 1802,Category 1,6
Channel 4,LOB 6,Product 1802,Category 1,60
Channel 4,LOB 2,Product 1803,Category 1,7
Channel 4,LOB 1,Product 1803,Category 1,15
Channel 4,LOB 6,Product 1803,Category 1,228
Channel 4,LOB 5,Product 1803,Category 1,12
Channel 4,LOB 2,Product 1806,Category 1,29
Channel 4,LOB 1,Product 1806,Category 1,3
Channel 4,LOB 2,Product 4193,Category 1,13
Channel 4,LOB 1,Product 4193,Category 1,19
Channel 4,LOB 6,Product 4193,Category 1,264
Channel 4,LOB 2,Product 4194,Category 1,140
Channel 4,LOB 1,Product 4194,Category 1,58
Channel 4,LOB 6,Product 4194,Category 1,960
Channel 4,LOB 2,Product 4195,Category 1,3
Channel 4,LOB 1,Product 4195,Category 1,118
Channel 4,LOB 6,Product 4195,Category 1,480
Channel 4,LOB 1,Product 1809,Category 1,-4
Channel 4,LOB 1,Product 3479,Category 1,28
Channel 4,LOB 2,Product 1811,Category 2,5
Channel 4,LOB 1,Product 1811,Category 2,16
Channel 4,LOB 5,Product 1811,Category 2,96
Channel 4,LOB 1,Product 1814,Category 2,31
Channel 4,LOB 6,Product 1814,Category 2,180
Channel 4,LOB 1,Product 1815,Category 2,317
Channel 4,LOB 6,Product 1815,Category 2,480
Channel 4,LOB 5,Product 1815,Category 2,552
Channel 4,LOB 2,Product 1816,Category 2,4
Channel 4,LOB 1,Product 1816,Category 2,232
Channel 4,LOB 6,Product 1816,Category 2,300
Channel 4,LOB 5,Product 1816,Category 2,648
Channel 4,LOB 1,Product 1819,Category 1,189
Channel 4,LOB 6,Product 1819,Category 1,1620
Channel 4,LOB 1,Product 4196,Category 1,110
Channel 4,LOB 6,Product 4196,Category 1,360
Channel 4,LOB 2,Product 1826,Category 2,4
Channel 4,LOB 1,Product 1826,Category 2,2
Channel 4,LOB 1,Product 1829,Category 2,4
Channel 4,LOB 1,Product 1834,Category 2,13
Channel 4,LOB 6,Product 1834,Category 2,60
Channel 4,LOB 5,Product 1834,Category 2,60
Channel 4,LOB 1,Product 1847,Category 1,12
Channel 4,LOB 6,Product 1847,Category 1,138
Channel 4,LOB 1,Product 1849,Category 2,3
Channel 4,LOB 1,Product 1850,Category 2,8
Channel 4,LOB 2,Product 1853,Category 1,316
Channel 4,LOB 1,Product 1853,Category 1,651
Channel 4,LOB 6,Product 1853,Category 1,300
Channel 4,LOB 5,Product 1853,Category 1,60
Channel 4,LOB 2,Product 3516,Category 1,1
Channel 4,LOB 1,Product 3516,Category 1,11
Channel 4,LOB 1,Product 4197,Category 3,3949
Channel 4,LOB 2,Product 1860,Category 2,1
Channel 4,LOB 2,Product 1862,Category 2,6
Channel 4,LOB 2,Product 1864,Category 1,1
Channel 4,LOB 1,Product 1864,Category 1,13
Channel 4,LOB 2,Product 1865,Category 1,253
Channel 4,LOB 2,Product 1866,Category 1,84
Channel 4,LOB 1,Product 1866,Category 1,106
Channel 4,LOB 2,Product 1867,Category 1,300
Channel 4,LOB 1,Product 1867,Category 1,12
Channel 4,LOB 2,Product 1868,Category 1,132
Channel 4,LOB 1,Product 1868,Category 1,19
Channel 4,LOB 2,Product 1869,Category 1,794
Channel 4,LOB 1,Product 1869,Category 1,13
Channel 4,LOB 1,Product 1870,Category 1,14
Channel 4,LOB 2,Product 1871,Category 3,190
Channel 4,LOB 1,Product 1871,Category 3,272
Channel 4,LOB 2,Product 1872,Category 3,468
Channel 4,LOB 1,Product 1872,Category 3,2056
Channel 4,LOB 2,Product 4198,Category 3,12
Channel 4,LOB 1,Product 4198,Category 3,409
Channel 4,LOB 2,Product 1873,Category 3,48
Channel 4,LOB 1,Product 1873,Category 3,4772
Channel 4,LOB 6,Product 1873,Category 3,288
Channel 4,LOB 5,Product 1873,Category 3,120
Channel 4,LOB 1,Product 4199,Category 3,642
Channel 4,LOB 6,Product 4199,Category 3,7200
Channel 4,LOB 2,Product 1874,Category 3,312
Channel 4,LOB 1,Product 1874,Category 3,12026
Channel 4,LOB 5,Product 1874,Category 3,13200
Channel 4,LOB 1,Product 1875,Category 3,8568
Channel 4,LOB 6,Product 1875,Category 3,3744
Channel 4,LOB 2,Product 1877,Category 1,1
Channel 4,LOB 1,Product 1877,Category 1,31
Channel 4,LOB 1,Product 1878,Category 1,24
Channel 4,LOB 1,Product 1880,Category 2,12
Channel 4,LOB 1,Product 3539,Category 2,24
Channel 4,LOB 1,Product 3540,Category 2,51
Channel 4,LOB 1,Product 1883,Category 2,31
Channel 4,LOB 6,Product 1883,Category 2,54
Channel 4,LOB 1,Product 1884,Category 2,80
Channel 4,LOB 6,Product 1884,Category 2,30
Channel 4,LOB 2,Product 1886,Category 2,1960
Channel 4,LOB 1,Product 1886,Category 2,1037
Channel 4,LOB 6,Product 1886,Category 2,720
Channel 4,LOB 5,Product 1886,Category 2,750
Channel 4,LOB 2,Product 1887,Category 2,78
Channel 4,LOB 1,Product 1887,Category 2,27
Channel 4,LOB 1,Product 3550,Category 1,2025
Channel 4,LOB 1,Product 1889,Category 2,70
Channel 4,LOB 6,Product 1889,Category 2,150
Channel 4,LOB 5,Product 1889,Category 2,222
Channel 4,LOB 2,Product 3551,Category 2,16
Channel 4,LOB 1,Product 3551,Category 2,106
Channel 4,LOB 5,Product 3551,Category 2,48
Channel 4,LOB 1,Product 1890,Category 2,241
Channel 4,LOB 6,Product 1890,Category 2,546
Channel 4,LOB 5,Product 1890,Category 2,762
Channel 4,LOB 1,Product 1891,Category 2,15
Channel 4,LOB 2,Product 1892,Category 2,4
Channel 4,LOB 1,Product 1892,Category 2,193
Channel 4,LOB 6,Product 1892,Category 2,60
Channel 4,LOB 5,Product 1892,Category 2,522
Channel 4,LOB 2,Product 4200,Category 2,2
Channel 4,LOB 1,Product 1893,Category 2,30
Channel 4,LOB 1,Product 3552,Category 2,8
Channel 4,LOB 5,Product 3552,Category 2,6
Channel 4,LOB 1,Product 1894,Category 2,17
Channel 4,LOB 5,Product 1894,Category 2,12
Channel 4,LOB 1,Product 1895,Category 2,31
Channel 4,LOB 6,Product 1895,Category 2,96
Channel 4,LOB 5,Product 1895,Category 2,12
Channel 4,LOB 1,Product 1898,Category 1,1208
Channel 4,LOB 6,Product 1898,Category 1,6900
Channel 4,LOB 1,Product 1899,Category 1,1159
Channel 4,LOB 2,Product 4201,Category 1,26
Channel 4,LOB 1,Product 4201,Category 1,4690
Channel 4,LOB 6,Product 4201,Category 1,28021
Channel 4,LOB 2,Product 1900,Category 1,2
Channel 4,LOB 1,Product 1900,Category 1,14
Channel 4,LOB 2,Product 1903,Category 2,30
Channel 4,LOB 1,Product 1903,Category 2,36
Channel 4,LOB 6,Product 1903,Category 2,90
Channel 4,LOB 5,Product 1903,Category 2,198
Channel 4,LOB 2,Product 1904,Category 2,54
Channel 4,LOB 1,Product 1904,Category 2,23
Channel 4,LOB 6,Product 1904,Category 2,45
Channel 4,LOB 5,Product 1904,Category 2,207
Channel 4,LOB 1,Product 1905,Category 1,289
Channel 4,LOB 1,Product 1906,Category 4,92
Channel 4,LOB 2,Product 1907,Category 3,144
Channel 4,LOB 1,Product 1907,Category 3,1051
Channel 4,LOB 6,Product 1907,Category 3,8400
Channel 4,LOB 5,Product 1907,Category 3,2520
Channel 4,LOB 6,Product 1908,Category 3,840
Channel 4,LOB 2,Product 1909,Category 2,29
Channel 4,LOB 1,Product 1909,Category 2,67
Channel 4,LOB 6,Product 1909,Category 2,42
Channel 4,LOB 5,Product 1909,Category 2,594
Channel 4,LOB 2,Product 1911,Category 2,31
Channel 4,LOB 1,Product 1911,Category 2,16
Channel 4,LOB 2,Product 1912,Category 2,36
Channel 4,LOB 1,Product 1913,Category 2,32
Channel 4,LOB 6,Product 1913,Category 2,66
Channel 4,LOB 2,Product 1915,Category 2,21
Channel 4,LOB 1,Product 1915,Category 2,16
Channel 4,LOB 2,Product 1917,Category 2,26
Channel 4,LOB 1,Product 1917,Category 2,45
Channel 4,LOB 2,Product 1918,Category 2,16
Channel 4,LOB 1,Product 1918,Category 2,37
Channel 4,LOB 6,Product 1918,Category 2,30
Channel 4,LOB 2,Product 1920,Category 2,753
Channel 4,LOB 1,Product 1920,Category 2,637
Channel 4,LOB 6,Product 1920,Category 2,150
Channel 4,LOB 5,Product 1920,Category 2,660
Channel 4,LOB 2,Product 3570,Category 2,12
Channel 4,LOB 1,Product 3570,Category 2,5
Channel 4,LOB 2,Product 1924,Category 2,46
Channel 4,LOB 1,Product 1924,Category 2,17
Channel 4,LOB 2,Product 1925,Category 2,360
Channel 4,LOB 1,Product 1925,Category 2,39
Channel 4,LOB 1,Product 1926,Category 2,3
Channel 4,LOB 2,Product 1927,Category 2,4
Channel 4,LOB 1,Product 1927,Category 2,2
Channel 4,LOB 5,Product 1927,Category 2,36
Channel 4,LOB 2,Product 1930,Category 2,12
Channel 4,LOB 1,Product 1930,Category 2,27
Channel 4,LOB 6,Product 1930,Category 2,96
Channel 4,LOB 2,Product 1931,Category 2,5
Channel 4,LOB 1,Product 1931,Category 2,32
Channel 4,LOB 1,Product 1934,Category 2,9
Channel 4,LOB 2,Product 1939,Category 2,8
Channel 4,LOB 1,Product 1939,Category 2,2
Channel 4,LOB 1,Product 1944,Category 2,10
Channel 4,LOB 1,Product 3581,Category 2,2
Channel 4,LOB 1,Product 1947,Category 2,10
Channel 4,LOB 6,Product 4202,Category 2,480
Channel 4,LOB 1,Product 3585,Category 2,1
Channel 4,LOB 1,Product 4203,Category 2,33
Channel 4,LOB 6,Product 4203,Category 2,780
Channel 4,LOB 5,Product 4203,Category 2,402
Channel 4,LOB 2,Product 1952,Category 2,234
Channel 4,LOB 1,Product 1952,Category 2,77
Channel 4,LOB 6,Product 1952,Category 2,1080
Channel 4,LOB 5,Product 1952,Category 2,918
Channel 4,LOB 2,Product 1953,Category 2,92
Channel 4,LOB 1,Product 1953,Category 2,53
Channel 4,LOB 5,Product 1953,Category 2,72
Channel 4,LOB 2,Product 1954,Category 2,4
Channel 4,LOB 6,Product 1954,Category 2,132
Channel 4,LOB 5,Product 1954,Category 2,270
Channel 4,LOB 2,Product 1955,Category 2,3
Channel 4,LOB 1,Product 1955,Category 2,113
Channel 4,LOB 6,Product 1955,Category 2,1020
Channel 4,LOB 5,Product 1955,Category 2,624
Channel 4,LOB 2,Product 1957,Category 2,280
Channel 4,LOB 1,Product 1957,Category 2,89
Channel 4,LOB 6,Product 1957,Category 2,942
Channel 4,LOB 5,Product 1957,Category 2,576
Channel 4,LOB 1,Product 1958,Category 2,22
Channel 4,LOB 1,Product 1959,Category 2,9
Channel 4,LOB 2,Product 1960,Category 2,22
Channel 4,LOB 1,Product 1960,Category 2,26
Channel 4,LOB 6,Product 1960,Category 2,240
Channel 4,LOB 1,Product 1963,Category 2,95
Channel 4,LOB 6,Product 1963,Category 2,240
Channel 4,LOB 5,Product 1963,Category 2,54
Channel 4,LOB 6,Product 1964,Category 2,480
Channel 4,LOB 1,Product 1966,Category 3,2515
Channel 4,LOB 6,Product 1966,Category 3,960
Channel 4,LOB 5,Product 1966,Category 3,1632
Channel 4,LOB 6,Product 1967,Category 3,720
Channel 4,LOB 2,Product 1968,Category 3,167
Channel 4,LOB 5,Product 1968,Category 3,55
Channel 4,LOB 1,Product 1971,Category 2,16
Channel 4,LOB 6,Product 1981,Category 1,900
Channel 4,LOB 6,Product 4204,Category 1,24
Channel 4,LOB 1,Product 4205,Category 1,1
Channel 4,LOB 6,Product 4205,Category 1,900
Channel 4,LOB 1,Product 4206,Category 1,175
Channel 4,LOB 6,Product 4206,Category 1,2460
Channel 4,LOB 1,Product 1983,Category 1,2156
Channel 4,LOB 1,Product 4207,Category 1,73
Channel 4,LOB 1,Product 4208,Category 2,23
Channel 4,LOB 1,Product 3608,Category 2,82
Channel 4,LOB 2,Product 1985,Category 2,124
Channel 4,LOB 1,Product 1985,Category 2,26
Channel 4,LOB 1,Product 1986,Category 1,429
Channel 4,LOB 1,Product 4209,Category 1,7796
Channel 4,LOB 1,Product 4210,Category 1,2927
Channel 4,LOB 1,Product 4211,Category 1,141
Channel 4,LOB 1,Product 4212,Category 1,1009
Channel 4,LOB 1,Product 4213,Category 1,2159
Channel 4,LOB 2,Product 1989,Category 2,21
Channel 4,LOB 2,Product 1991,Category 2,8
Channel 4,LOB 1,Product 1991,Category 2,9
Channel 4,LOB 5,Product 1991,Category 2,12
Channel 4,LOB 2,Product 1992,Category 2,90
Channel 4,LOB 1,Product 1992,Category 2,27
Channel 4,LOB 1,Product 1993,Category 2,66
Channel 4,LOB 2,Product 1995,Category 2,102
Channel 4,LOB 1,Product 1995,Category 2,54
Channel 4,LOB 5,Product 1995,Category 2,108
Channel 4,LOB 1,Product 1996,Category 2,13
Channel 4,LOB 2,Product 1997,Category 2,21
Channel 4,LOB 1,Product 1997,Category 2,35
Channel 4,LOB 1,Product 4214,Category 1,3
Channel 5,LOB 1,Product 57,Category 2,2
Channel 5,LOB 2,Product 61,Category 2,9
Channel 5,LOB 1,Product 61,Category 2,41
Channel 5,LOB 2,Product 63,Category 2,15
Channel 5,LOB 1,Product 63,Category 2,20
Channel 5,LOB 2,Product 69,Category 2,178
Channel 5,LOB 1,Product 69,Category 2,97
Channel 5,LOB 1,Product 2017,Category 1,1
Channel 5,LOB 2,Product 4215,Category 3,1796
Channel 5,LOB 1,Product 4215,Category 3,8472
Channel 5,LOB 2,Product 73,Category 3,72
Channel 5,LOB 2,Product 2022,Category 3,96
Channel 5,LOB 1,Product 2022,Category 3,192
Channel 5,LOB 2,Product 4216,Category 1,4
Channel 5,LOB 1,Product 4216,Category 1,3
Channel 5,LOB 2,Product 83,Category 2,1014
Channel 5,LOB 1,Product 83,Category 2,459
Channel 5,LOB 2,Product 84,Category 2,1051
Channel 5,LOB 1,Product 84,Category 2,286
Channel 5,LOB 2,Product 85,Category 2,335
Channel 5,LOB 1,Product 85,Category 2,533
Channel 5,LOB 2,Product 86,Category 2,48
Channel 5,LOB 1,Product 86,Category 2,45
Channel 5,LOB 2,Product 87,Category 2,754
Channel 5,LOB 1,Product 87,Category 2,549
Channel 5,LOB 2,Product 88,Category 2,218
Channel 5,LOB 1,Product 88,Category 2,279
Channel 5,LOB 2,Product 100,Category 2,61
Channel 5,LOB 1,Product 100,Category 2,26
Channel 5,LOB 2,Product 101,Category 1,38
Channel 5,LOB 1,Product 101,Category 1,12
Channel 5,LOB 2,Product 103,Category 2,121
Channel 5,LOB 1,Product 103,Category 2,53
Channel 5,LOB 2,Product 104,Category 2,713
Channel 5,LOB 1,Product 104,Category 2,208
Channel 5,LOB 2,Product 105,Category 2,204
Channel 5,LOB 1,Product 105,Category 2,76
Channel 5,LOB 2,Product 106,Category 2,380
Channel 5,LOB 1,Product 106,Category 2,257
Channel 5,LOB 2,Product 108,Category 2,414
Channel 5,LOB 1,Product 108,Category 2,282
Channel 5,LOB 2,Product 109,Category 2,161
Channel 5,LOB 1,Product 109,Category 2,230
Channel 5,LOB 2,Product 118,Category 2,308
Channel 5,LOB 1,Product 118,Category 2,47
Channel 5,LOB 1,Product 119,Category 2,4
Channel 5,LOB 2,Product 120,Category 2,81
Channel 5,LOB 1,Product 120,Category 2,67
Channel 5,LOB 2,Product 122,Category 2,12
Channel 5,LOB 2,Product 127,Category 1,2
Channel 5,LOB 1,Product 127,Category 1,6
Channel 5,LOB 2,Product 135,Category 2,22
Channel 5,LOB 2,Product 138,Category 1,19
Channel 5,LOB 1,Product 138,Category 1,143
Channel 5,LOB 2,Product 141,Category 1,217
Channel 5,LOB 1,Product 141,Category 1,169
Channel 5,LOB 2,Product 153,Category 2,170
Channel 5,LOB 1,Product 153,Category 2,164
Channel 5,LOB 2,Product 161,Category 2,174
Channel 5,LOB 1,Product 161,Category 2,88
Channel 5,LOB 2,Product 162,Category 2,28
Channel 5,LOB 1,Product 162,Category 2,72
Channel 5,LOB 2,Product 2074,Category 2,4
Channel 5,LOB 2,Product 164,Category 2,144
Channel 5,LOB 1,Product 164,Category 2,29
Channel 5,LOB 2,Product 178,Category 2,77
Channel 5,LOB 1,Product 178,Category 2,32
Channel 5,LOB 2,Product 181,Category 2,121
